timestamp,evento,ação,usuario,cod1,descricao_rede,cod2,nat_policy,porta_saida,porta_entrada,ip_origem,ip_destino,porta_origem,porta_destino,protocolo,flag
2025-03-06 11:37:15,Firewall Rule,Allowed,guest@pmg.local,14.24,REDE CONVIDADO,260,SNAT Alternativo,Port36.1,Port29,172.26.247.175,192.168.149.134,21831,8443.0,ICMP,0
2025-03-06 11:37:30,Allowed Access,Allowed,scanner@iot.local,203.36,ACESSO INTERNET REDE DE ACESSO,100,Custom SNAT,Port23.9,Port30,192.168.12.119,10.110.238.130,34476,110.0,ICMP,0
2025-03-06 11:37:45,Session Log,Allowed,usuario@pmg.local,88.63,ACESSO À REDE WI-FI,127,SNAT Alternativo,Port7.51,Port32,192.168.184.116,172.17.42.67,23025,8443.0,TCP,0
2025-03-06 11:37:59,Firewall Rule,Allowed,guest@pmg.local,71.74,REDE EDUCACIONAL,200,Default SNAT IPv4,Port33.92,Port17,10.103.223.191,172.18.52.52,6803,22.0,TCP,1
2025-03-06 11:37:48,Session Log,Allowed,admin@pmg.local,204.81,ACESSO INTERNET REDE DE ACESSO,167,Redirecionamento SNAT,Port8.24,Port11,10.45.148.167,10.210.218.166,24706,3306.0,TCP,1
2025-03-06 11:37:46,Firewall Rule,Allowed,guest@pmg.local,214.06,VPN CORPORATIVA,146,Redirecionamento SNAT,Port41.98,Port21,172.29.65.0,10.251.214.38,51413,25.0,ICMP,0
2025-03-06 11:37:50,Firewall Rule,Allowed,guest@pmg.local,65.06,ACESSO INTERNET REDE DE ACESSO,211,Default SNAT IPv4,Port7.67,Port8,10.45.148.167,192.168.221.110,26368,3389.0,UDP,0
2025-03-06 11:36:24,Allowed Access,Allowed,usuario@pmg.local,219.86,ACESSO INTERNET REDE DE ACESSO,245,Redirecionamento SNAT,Port16.89,Port23,172.16.49.167,192.168.23.25,30259,443.0,TCP,0
2025-03-06 11:36:18,Firewall Rule,Allowed,vazio@pmg.local,92.65,VPN CORPORATIVA,169,SNAT Alternativo,Port20.18,Port40,192.168.192.211,10.3.113.208,64854,8443.0,UDP,1
2025-03-06 11:36:22,Session Log,Allowed,scanner@iot.local,242.86,TRÁFEGO INTERNO,242,Default SNAT IPv4,Port37.8,Port10,10.48.14.134,192.168.99.204,59607,25.0,UDP,1
2025-03-06 11:36:36,Allowed Access,Allowed,vazio@pmg.local,209.85,REDE CONVIDADO,167,Default SNAT IPv4,Port34.70,Port2,172.28.242.204,10.193.181.181,52386,25.0,TCP,0
2025-03-06 11:37:03,Session Log,Allowed,vazio@pmg.local,61.97,REDE CONVIDADO,111,Custom SNAT,Port7.13,Port49,172.22.66.235,192.168.91.76,65224,3306.0,ICMP,1
2025-03-06 11:37:24,Session Log,Allowed,vazio@pmg.local,217.18,ACESSO INTERNET REDE DE ACESSO,117,Default SNAT IPv4,Port29.40,Port39,10.138.88.92,172.31.117.97,55493,110.0,UDP,1
2025-03-06 11:36:35,Allowed Access,Allowed,admin@pmg.local,40.46,REDE EDUCACIONAL,210,Default SNAT IPv4,Port35.56,Port36,192.168.132.59,10.142.86.127,63442,8443.0,UDP,1
2025-03-06 11:37:45,Session Log,Accepted,guest@pmg.local,36.8,ACESSO INTERNET REDE DE ACESSO,50,SNAT Alternativo,Port23.99,Port20,10.63.44.86,172.25.164.131,3273,80.0,ICMP,0
2025-03-06 11:37:44,Firewall Rule,Allowed,guest@pmg.local,85.97,REDE EDUCACIONAL,80,SNAT Alternativo,Port28.35,Port46,192.168.162.104,172.23.114.97,63460,22.0,TCP,1
2025-03-06 11:36:18,Firewall Rule,Allowed,admin@pmg.local,212.99,REDE CONVIDADO,276,Custom SNAT,Port32.98,Port11,192.168.241.242,10.214.240.5,9234,143.0,ICMP,0
2025-03-06 11:37:22,Allowed Access,Allowed,scanner@iot.local,112.51,REDE CONVIDADO,162,Custom SNAT,Port3.10,Port13,172.25.95.39,192.168.113.191,52313,3389.0,TCP,1
2025-03-06 11:36:27,Allowed Access,Allowed,admin@pmg.local,126.55,ACESSO INTERNET REDE DE ACESSO,226,SNAT Alternativo,Port42.68,Port44,172.31.221.77,172.27.223.107,16190,443.0,ICMP,0
2025-03-06 11:36:30,Allowed Access,Allowed,admin@pmg.local,16.04,VPN CORPORATIVA,50,Redirecionamento SNAT,Port10.87,Port29,192.168.112.80,10.12.236.187,15988,3389.0,ICMP,0
2025-03-06 11:36:56,Session Log,Allowed,admin@pmg.local,167.65,TRÁFEGO INTERNO,117,SNAT Alternativo,Port24.61,Port8,192.168.4.116,192.168.166.184,59472,80.0,ICMP,0
2025-03-06 11:36:13,Allowed Access,Allowed,usuario@pmg.local,227.38,REDE CONVIDADO,156,SNAT Alternativo,Port50.8,Port29,172.22.193.213,172.21.69.83,13648,8080.0,ICMP,0
2025-03-06 11:37:39,Allowed Access,Allowed,guest@pmg.local,233.81,TRÁFEGO INTERNO,55,Custom SNAT,Port11.9,Port37,192.168.219.12,192.168.179.17,8992,25.0,ICMP,1
2025-03-06 11:36:25,Session Log,Allowed,usuario@pmg.local,88.09,TRÁFEGO INTERNO,110,Redirecionamento SNAT,Port28.63,Port45,172.20.74.171,192.168.7.100,52954,25.0,ICMP,1
2025-03-06 11:36:18,Firewall Rule,Accepted,guest@pmg.local,134.22,TRÁFEGO INTERNO,181,Default SNAT IPv4,Port18.59,Port16,172.17.26.61,172.21.228.222,9976,143.0,TCP,1
2025-03-06 11:37:26,Session Log,Allowed,guest@pmg.local,87.41,ACESSO INTERNET REDE DE ACESSO,63,Redirecionamento SNAT,Port31.85,Port1,172.25.20.63,172.17.13.226,50260,41396.0,UDP,0
2025-03-06 11:37:21,Firewall Rule,Allowed,scanner@iot.local,88.43,ACESSO À REDE WI-FI,209,SNAT Alternativo,Port44.53,Port1,10.49.122.17,192.168.244.98,41271,8443.0,UDP,1
2025-03-06 11:37:14,Allowed Access,Allowed,admin@pmg.local,150.37,ACESSO À REDE WI-FI,231,Custom SNAT,Port21.93,Port11,172.27.32.201,172.18.106.79,33834,22.0,TCP,1
2025-03-06 11:37:33,Session Log,Allowed,scanner@iot.local,152.47,REDE CONVIDADO,81,Redirecionamento SNAT,Port37.56,Port22,192.168.16.183,10.47.197.83,7605,8080.0,ICMP,1
2025-03-06 11:36:07,Session Log,Allowed,guest@pmg.local,140.33,REDE CONVIDADO,66,Redirecionamento SNAT,Port41.6,Port13,172.19.150.55,192.168.144.195,6349,25.0,UDP,0
2025-03-06 11:36:26,Session Log,Allowed,scanner@iot.local,10.46,REDE EDUCACIONAL,195,Default SNAT IPv4,Port17.26,Port8,192.168.210.25,172.28.228.84,39393,8080.0,ICMP,1
2025-03-06 11:36:40,Firewall Rule,Allowed,guest@pmg.local,138.47,ACESSO À REDE WI-FI,238,Custom SNAT,Port2.63,Port34,172.25.97.212,10.55.137.11,45741,22.0,ICMP,1
2025-03-06 11:36:17,Firewall Rule,Allowed,usuario@pmg.local,46.08,TRÁFEGO INTERNO,299,SNAT Alternativo,Port34.74,Port13,10.125.186.79,192.168.20.151,29848,10761.0,UDP,1
2025-03-06 11:37:18,Session Log,Allowed,guest@pmg.local,245.39,VPN CORPORATIVA,53,Custom SNAT,Port41.86,Port9,172.26.179.246,192.168.249.209,56405,22.0,UDP,0
2025-03-06 11:36:19,Allowed Access,Allowed,admin@pmg.local,74.6,REDE EDUCACIONAL,115,Default SNAT IPv4,Port37.78,Port23,10.243.9.10,192.168.244.75,48049,8443.0,ICMP,1
2025-03-06 11:37:46,Allowed Access,Allowed,admin@pmg.local,54.56,ACESSO À REDE WI-FI,64,SNAT Alternativo,Port12.61,Port19,172.22.120.241,10.83.11.54,28458,8080.0,TCP,0
2025-03-06 11:37:44,Firewall Rule,Allowed,vazio@pmg.local,167.76,REDE EDUCACIONAL,282,Redirecionamento SNAT,Port47.93,Port7,10.168.182.191,192.168.23.25,9023,443.0,UDP,0
2025-03-06 11:37:41,Allowed Access,Allowed,usuario@pmg.local,75.46,ACESSO À REDE WI-FI,161,Default SNAT IPv4,Port35.31,Port13,10.149.1.68,10.203.27.43,37716,443.0,TCP,1
2025-03-06 11:37:56,Session Log,Allowed,usuario@pmg.local,170.11,VPN CORPORATIVA,67,Redirecionamento SNAT,Port24.97,Port11,172.25.241.59,172.28.65.246,53185,8443.0,ICMP,0
2025-03-06 11:37:13,Allowed Access,Allowed,usuario@pmg.local,248.93,REDE CONVIDADO,176,Default SNAT IPv4,Port32.81,Port24,172.30.243.90,172.20.107.192,36631,80.0,ICMP,1
2025-03-06 11:36:00,Allowed Access,Allowed,guest@pmg.local,72.25,REDE CONVIDADO,170,Redirecionamento SNAT,Port46.73,Port38,192.168.28.105,192.168.249.54,60653,80.0,ICMP,1
2025-03-06 11:36:49,Allowed Access,Allowed,usuario@pmg.local,89.91,TRÁFEGO INTERNO,182,SNAT Alternativo,Port42.8,Port16,10.93.33.79,10.40.149.230,7325,80.0,TCP,1
2025-03-06 11:36:43,Firewall Rule,Allowed,scanner@iot.local,234.84,TRÁFEGO INTERNO,104,Custom SNAT,Port10.89,Port28,172.16.238.31,10.162.232.34,7266,110.0,TCP,0
2025-03-06 11:37:15,Session Log,Allowed,guest@pmg.local,94.11,REDE CONVIDADO,150,Default SNAT IPv4,Port21.55,Port23,172.19.1.245,192.168.5.208,15744,110.0,TCP,0
2025-03-06 11:36:29,Firewall Rule,Allowed,usuario@pmg.local,68.85,ACESSO À REDE WI-FI,89,SNAT Alternativo,Port11.33,Port31,10.250.190.117,10.111.93.44,10969,443.0,ICMP,1
2025-03-06 11:37:18,Session Log,Allowed,usuario@pmg.local,227.03,REDE EDUCACIONAL,60,Custom SNAT,Port48.97,Port30,192.168.196.214,10.170.21.70,11647,143.0,ICMP,0
2025-03-06 11:36:24,Firewall Rule,Allowed,scanner@iot.local,186.56,VPN CORPORATIVA,86,Redirecionamento SNAT,Port32.57,Port30,192.168.92.217,192.168.34.165,62923,3306.0,ICMP,1
2025-03-06 11:37:52,Session Log,Allowed,usuario@pmg.local,184.7,VPN CORPORATIVA,231,SNAT Alternativo,Port19.80,Port47,192.168.91.112,172.22.250.209,25470,143.0,TCP,0
2025-03-06 11:37:37,Allowed Access,Allowed,vazio@pmg.local,229.56,VPN CORPORATIVA,83,Custom SNAT,Port9.6,Port1,192.168.19.4,10.92.194.206,18054,21707.0,ICMP,1
2025-03-06 11:36:28,Firewall Rule,Allowed,usuario@pmg.local,120.48,VPN CORPORATIVA,108,Default SNAT IPv4,Port27.42,Port32,10.146.150.58,172.20.96.141,52953,443.0,UDP,0
2025-03-06 11:36:50,Allowed Access,Allowed,usuario@pmg.local,105.34,ACESSO INTERNET REDE DE ACESSO,197,SNAT Alternativo,Port38.54,Port28,10.254.114.238,10.122.196.47,52750,22.0,UDP,0
2025-03-06 11:37:05,Session Log,Allowed,usuario@pmg.local,208.18,TRÁFEGO INTERNO,241,Custom SNAT,Port45.99,Port40,10.216.116.70,192.168.2.127,58309,3389.0,UDP,0
2025-03-06 11:37:46,Firewall Rule,Allowed,scanner@iot.local,125.11,ACESSO À REDE WI-FI,197,SNAT Alternativo,Port47.75,Port22,10.133.20.132,172.20.96.141,21645,22.0,ICMP,1
2025-03-06 11:36:55,Firewall Rule,Allowed,admin@pmg.local,135.01,REDE EDUCACIONAL,168,Custom SNAT,Port30.13,Port43,10.126.52.8,192.168.120.87,3590,80.0,ICMP,1
2025-03-06 11:37:28,Session Log,Allowed,scanner@iot.local,239.49,TRÁFEGO INTERNO,229,Custom SNAT,Port33.43,Port47,172.24.144.62,192.168.190.61,12801,3389.0,ICMP,0
2025-03-06 11:37:42,Allowed Access,Allowed,scanner@iot.local,177.61,REDE CONVIDADO,146,Default SNAT IPv4,Port23.17,Port45,172.29.26.65,172.26.222.98,62118,80.0,UDP,0
2025-03-06 11:37:44,Firewall Rule,Allowed,admin@pmg.local,79.16,REDE CONVIDADO,174,Redirecionamento SNAT,Port49.4,Port13,192.168.180.174,192.168.206.110,10705,3389.0,UDP,0
2025-03-06 11:37:58,Firewall Rule,Allowed,scanner@iot.local,196.95,REDE EDUCACIONAL,136,Custom SNAT,Port2.31,Port7,192.168.111.144,192.168.155.250,20136,22.0,UDP,1
2025-03-06 11:36:56,Allowed Access,Allowed,vazio@pmg.local,92.09,VPN CORPORATIVA,112,Default SNAT IPv4,Port19.23,Port41,10.15.134.74,10.129.77.60,54866,22.0,TCP,1
2025-03-06 11:37:14,Firewall Rule,Allowed,vazio@pmg.local,48.94,VPN CORPORATIVA,287,Redirecionamento SNAT,Port17.53,Port17,172.23.241.210,172.22.126.236,35975,25.0,TCP,0
2025-03-06 11:37:27,Allowed Access,Allowed,guest@pmg.local,72.09,REDE EDUCACIONAL,159,Redirecionamento SNAT,Port17.17,Port5,192.168.255.114,192.168.57.47,2323,143.0,UDP,0
2025-03-06 11:36:36,Firewall Rule,Allowed,guest@pmg.local,81.17,ACESSO INTERNET REDE DE ACESSO,141,Custom SNAT,Port32.20,Port12,172.27.115.253,10.236.134.171,36267,15050.0,ICMP,1
2025-03-06 11:37:50,Allowed Access,Accepted,scanner@iot.local,162.23,REDE EDUCACIONAL,287,Custom SNAT,Port41.9,Port13,192.168.19.117,192.168.133.70,35583,3389.0,TCP,0
2025-03-06 11:36:56,Session Log,Allowed,usuario@pmg.local,118.73,ACESSO INTERNET REDE DE ACESSO,229,SNAT Alternativo,Port40.8,Port28,10.239.167.18,10.129.73.20,39006,3389.0,ICMP,1
2025-03-06 11:37:06,Allowed Access,Allowed,admin@pmg.local,110.23,VPN CORPORATIVA,149,Redirecionamento SNAT,Port34.46,Port32,192.168.156.252,172.24.214.189,36916,443.0,TCP,0
2025-03-06 11:37:42,Allowed Access,Allowed,vazio@pmg.local,128.13,VPN CORPORATIVA,229,Redirecionamento SNAT,Port46.3,Port21,172.25.196.95,172.23.115.189,15052,143.0,ICMP,0
2025-03-06 11:36:13,Allowed Access,Allowed,vazio@pmg.local,144.39,TRÁFEGO INTERNO,106,Custom SNAT,Port49.8,Port24,10.36.109.93,192.168.169.194,45620,80.0,UDP,0
2025-03-06 11:36:58,Session Log,Allowed,guest@pmg.local,248.01,REDE CONVIDADO,125,Redirecionamento SNAT,Port49.44,Port8,192.168.209.106,172.28.128.243,49739,3306.0,ICMP,0
2025-03-06 11:37:53,Allowed Access,Allowed,usuario@pmg.local,118.47,TRÁFEGO INTERNO,242,Redirecionamento SNAT,Port4.49,Port2,192.168.190.172,10.209.142.103,10354,110.0,UDP,0
2025-03-06 11:37:17,Session Log,Allowed,admin@pmg.local,18.7,ACESSO À REDE WI-FI,63,Custom SNAT,Port28.8,Port11,172.16.91.196,172.18.154.41,16492,80.0,ICMP,1
2025-03-06 11:36:01,Session Log,Allowed,admin@pmg.local,207.79,VPN CORPORATIVA,221,SNAT Alternativo,Port27.35,Port12,172.25.100.198,172.26.71.180,22674,80.0,UDP,1
2025-03-06 11:37:25,Allowed Access,Allowed,vazio@pmg.local,15.25,ACESSO À REDE WI-FI,285,Default SNAT IPv4,Port7.78,Port44,192.168.184.89,172.23.165.56,27094,143.0,ICMP,0
2025-03-06 11:37:09,Allowed Access,Allowed,admin@pmg.local,56.27,TRÁFEGO INTERNO,86,Redirecionamento SNAT,Port34.71,Port30,192.168.44.161,192.168.33.17,23531,8443.0,TCP,0
2025-03-06 11:36:27,Session Log,Allowed,admin@pmg.local,208.1,TRÁFEGO INTERNO,272,SNAT Alternativo,Port34.81,Port18,172.17.168.241,10.150.188.165,6804,22.0,ICMP,0
2025-03-06 11:36:31,Session Log,Allowed,usuario@pmg.local,56.97,ACESSO À REDE WI-FI,281,Custom SNAT,Port38.92,Port28,172.20.226.59,10.125.197.201,7924,110.0,TCP,0
2025-03-06 11:37:11,Session Log,Allowed,admin@pmg.local,13.94,REDE EDUCACIONAL,64,Default SNAT IPv4,Port48.20,Port11,10.79.29.170,10.122.196.47,44658,443.0,ICMP,1
2025-03-06 11:37:44,Firewall Rule,Allowed,admin@pmg.local,133.12,REDE EDUCACIONAL,241,Default SNAT IPv4,Port26.9,Port28,192.168.101.138,172.19.185.234,26996,25.0,UDP,1
2025-03-06 11:36:27,Session Log,Allowed,admin@pmg.local,128.95,REDE EDUCACIONAL,258,Default SNAT IPv4,Port37.31,Port19,10.197.180.215,192.168.91.76,29376,8443.0,ICMP,1
2025-03-06 11:37:29,Session Log,Allowed,guest@pmg.local,202.04,TRÁFEGO INTERNO,293,SNAT Alternativo,Port37.67,Port30,10.7.231.198,192.168.130.37,33619,143.0,ICMP,1
2025-03-06 11:37:57,Allowed Access,Allowed,guest@pmg.local,213.85,VPN CORPORATIVA,203,SNAT Alternativo,Port22.82,Port18,192.168.181.91,10.25.53.240,3585,443.0,TCP,0
2025-03-06 11:37:05,Firewall Rule,Allowed,usuario@pmg.local,174.98,ACESSO À REDE WI-FI,292,Custom SNAT,Port50.46,Port31,192.168.140.242,10.57.147.249,9149,3306.0,TCP,1
2025-03-06 11:37:16,Allowed Access,Allowed,scanner@iot.local,242.83,TRÁFEGO INTERNO,168,Redirecionamento SNAT,Port15.7,Port4,172.24.130.108,172.26.129.184,15069,110.0,ICMP,1
2025-03-06 11:37:10,Firewall Rule,Allowed,usuario@pmg.local,87.43,VPN CORPORATIVA,142,Default SNAT IPv4,Port30.97,Port31,10.125.213.184,172.29.22.136,39193,110.0,TCP,0
2025-03-06 11:37:18,Session Log,Allowed,usuario@pmg.local,231.36,REDE EDUCACIONAL,183,Custom SNAT,Port39.57,Port7,10.203.159.225,172.26.71.180,27031,22.0,UDP,0
2025-03-06 11:37:19,Session Log,Allowed,vazio@pmg.local,150.0,VPN CORPORATIVA,113,SNAT Alternativo,Port26.73,Port34,172.18.63.152,10.124.214.54,36268,143.0,ICMP,0
2025-03-06 11:36:02,Session Log,Allowed,admin@pmg.local,220.87,ACESSO À REDE WI-FI,62,Default SNAT IPv4,Port25.49,Port28,192.168.192.82,10.166.206.95,54476,3306.0,UDP,0
2025-03-06 11:36:58,Firewall Rule,Allowed,scanner@iot.local,143.81,ACESSO INTERNET REDE DE ACESSO,213,Default SNAT IPv4,Port14.33,Port26,172.16.147.186,172.18.52.52,52160,143.0,ICMP,1
2025-03-06 11:36:12,Session Log,Allowed,scanner@iot.local,125.4,ACESSO INTERNET REDE DE ACESSO,267,Default SNAT IPv4,Port24.71,Port3,192.168.180.174,10.87.52.168,1679,80.0,ICMP,1
2025-03-06 11:37:31,Session Log,Allowed,guest@pmg.local,28.5,REDE EDUCACIONAL,229,Custom SNAT,Port48.23,Port25,10.132.229.121,192.168.133.70,28325,143.0,TCP,1
2025-03-06 11:37:12,Firewall Rule,Allowed,admin@pmg.local,54.27,ACESSO INTERNET REDE DE ACESSO,194,SNAT Alternativo,Port6.84,Port24,172.24.131.133,10.152.128.101,41809,25.0,TCP,1
2025-03-06 11:36:55,Firewall Rule,Allowed,vazio@pmg.local,74.84,VPN CORPORATIVA,168,Default SNAT IPv4,Port29.33,Port3,192.168.107.99,10.222.49.168,39582,443.0,TCP,0
2025-03-06 11:36:54,Firewall Rule,Allowed,guest@pmg.local,18.77,ACESSO INTERNET REDE DE ACESSO,259,Default SNAT IPv4,Port35.78,Port17,172.22.19.177,172.26.71.180,38373,30069.0,UDP,0
2025-03-06 11:37:23,Firewall Rule,Allowed,scanner@iot.local,115.79,VPN CORPORATIVA,135,SNAT Alternativo,Port25.52,Port4,172.22.50.243,172.28.157.252,39270,110.0,UDP,0
2025-03-06 11:37:47,Allowed Access,Allowed,usuario@pmg.local,218.53,REDE EDUCACIONAL,288,Default SNAT IPv4,Port49.53,Port44,172.20.26.220,172.24.76.124,48983,8443.0,UDP,0
2025-03-06 11:37:15,Session Log,Allowed,scanner@iot.local,121.61,ACESSO À REDE WI-FI,279,SNAT Alternativo,Port42.71,Port27,172.22.193.213,10.244.112.253,6822,3306.0,TCP,1
2025-03-06 11:37:28,Session Log,Accepted,guest@pmg.local,176.61,ACESSO INTERNET REDE DE ACESSO,298,Redirecionamento SNAT,Port41.85,Port37,10.15.123.169,172.25.164.131,59471,110.0,UDP,1
2025-03-06 11:36:22,Session Log,Allowed,admin@pmg.local,37.34,ACESSO INTERNET REDE DE ACESSO,277,Custom SNAT,Port6.12,Port35,192.168.109.67,10.45.234.166,30075,110.0,TCP,0
2025-03-06 11:37:36,Allowed Access,Allowed,vazio@pmg.local,113.4,REDE EDUCACIONAL,77,Custom SNAT,Port47.35,Port8,172.31.171.172,172.22.12.220,24389,3306.0,ICMP,1
2025-03-06 11:36:00,Firewall Rule,Allowed,vazio@pmg.local,12.55,TRÁFEGO INTERNO,261,Custom SNAT,Port13.37,Port22,192.168.15.245,10.229.217.201,18439,80.0,ICMP,0
2025-03-06 11:37:30,Firewall Rule,Allowed,guest@pmg.local,172.84,ACESSO INTERNET REDE DE ACESSO,199,Default SNAT IPv4,Port27.41,Port8,10.127.244.37,10.3.113.208,17972,80.0,TCP,1
2025-03-06 11:37:15,Session Log,Allowed,admin@pmg.local,223.09,REDE CONVIDADO,97,Default SNAT IPv4,Port32.21,Port27,10.74.135.118,192.168.74.26,37710,80.0,ICMP,1
2025-03-06 11:37:49,Allowed Access,Allowed,usuario@pmg.local,239.28,TRÁFEGO INTERNO,162,Default SNAT IPv4,Port25.93,Port40,172.24.172.127,10.128.174.32,36758,25.0,TCP,1
2025-03-06 11:36:03,Session Log,Allowed,scanner@iot.local,161.86,TRÁFEGO INTERNO,165,Default SNAT IPv4,Port23.56,Port48,10.152.254.7,10.68.104.98,40316,80.0,UDP,1
2025-03-06 11:36:26,Session Log,Allowed,admin@pmg.local,245.83,REDE EDUCACIONAL,70,Custom SNAT,Port25.30,Port21,172.18.30.215,172.27.160.198,53352,25.0,UDP,1
2025-03-06 11:36:48,Firewall Rule,Allowed,guest@pmg.local,200.38,TRÁFEGO INTERNO,257,Custom SNAT,Port3.96,Port6,10.52.248.12,192.168.54.57,6583,143.0,TCP,1
2025-03-06 11:37:29,Firewall Rule,Accepted,vazio@pmg.local,123.86,VPN CORPORATIVA,279,Redirecionamento SNAT,Port45.64,Port10,172.17.14.174,192.168.115.60,52787,80.0,TCP,0
2025-03-06 11:36:23,Session Log,Allowed,admin@pmg.local,114.04,VPN CORPORATIVA,231,Default SNAT IPv4,Port45.7,Port49,10.4.32.144,192.168.2.109,31866,3306.0,TCP,1
2025-03-06 11:36:02,Firewall Rule,Allowed,usuario@pmg.local,179.89,VPN CORPORATIVA,142,Custom SNAT,Port24.33,Port18,10.56.210.229,172.18.136.232,55060,12785.0,TCP,1
2025-03-06 11:36:36,Session Log,Allowed,vazio@pmg.local,201.09,TRÁFEGO INTERNO,119,SNAT Alternativo,Port35.54,Port14,10.68.248.120,10.6.37.201,26513,143.0,UDP,1
2025-03-06 11:37:12,Firewall Rule,Allowed,usuario@pmg.local,216.98,ACESSO À REDE WI-FI,269,Custom SNAT,Port27.53,Port50,10.8.126.188,192.168.156.0,19684,8443.0,UDP,0
2025-03-06 11:36:20,Session Log,Allowed,usuario@pmg.local,145.67,VPN CORPORATIVA,282,Default SNAT IPv4,Port43.80,Port11,10.197.132.72,172.18.150.87,44374,110.0,UDP,1
2025-03-06 11:36:54,Allowed Access,Allowed,usuario@pmg.local,56.41,REDE CONVIDADO,192,SNAT Alternativo,Port23.32,Port33,10.235.142.176,172.25.95.206,58435,18751.0,TCP,1
2025-03-06 11:36:40,Session Log,Allowed,vazio@pmg.local,45.54,REDE CONVIDADO,69,Default SNAT IPv4,Port41.35,Port25,10.28.73.188,192.168.44.235,5900,3389.0,TCP,0
2025-03-06 11:36:32,Allowed Access,Allowed,admin@pmg.local,141.24,ACESSO INTERNET REDE DE ACESSO,174,Custom SNAT,Port40.89,Port10,10.136.84.21,172.24.76.124,34824,3389.0,ICMP,1
2025-03-06 11:36:15,Session Log,Allowed,usuario@pmg.local,122.49,REDE CONVIDADO,111,SNAT Alternativo,Port37.84,Port22,172.31.34.161,192.168.120.87,44802,3306.0,ICMP,0
2025-03-06 11:37:27,Allowed Access,Allowed,guest@pmg.local,25.97,VPN CORPORATIVA,144,Redirecionamento SNAT,Port41.68,Port38,192.168.233.20,192.168.113.96,29278,80.0,ICMP,0
2025-03-06 11:37:22,Session Log,Allowed,scanner@iot.local,218.72,REDE EDUCACIONAL,86,Redirecionamento SNAT,Port27.15,Port27,192.168.31.202,192.168.231.56,33652,443.0,UDP,1
2025-03-06 11:36:56,Firewall Rule,Allowed,vazio@pmg.local,226.69,REDE EDUCACIONAL,152,Default SNAT IPv4,Port20.49,Port39,10.68.248.120,192.168.165.101,55260,143.0,TCP,1
2025-03-06 11:37:15,Session Log,Allowed,vazio@pmg.local,163.29,VPN CORPORATIVA,87,Default SNAT IPv4,Port49.26,Port50,172.25.196.35,10.136.99.67,34787,8443.0,ICMP,1
2025-03-06 11:37:20,Firewall Rule,Allowed,usuario@pmg.local,230.72,VPN CORPORATIVA,144,Custom SNAT,Port33.48,Port28,172.26.251.180,172.18.154.41,64826,3389.0,ICMP,0
2025-03-06 11:36:50,Session Log,Allowed,scanner@iot.local,197.35,REDE EDUCACIONAL,173,Default SNAT IPv4,Port42.7,Port19,10.77.93.132,10.65.103.4,55171,23981.0,UDP,1
2025-03-06 11:37:16,Allowed Access,Allowed,usuario@pmg.local,96.9,ACESSO INTERNET REDE DE ACESSO,280,Redirecionamento SNAT,Port46.96,Port42,10.185.168.40,10.45.197.154,42459,8080.0,ICMP,1
2025-03-06 11:37:10,Firewall Rule,Allowed,vazio@pmg.local,14.75,REDE CONVIDADO,69,Custom SNAT,Port43.32,Port50,172.23.106.236,172.21.12.187,59203,80.0,TCP,1
2025-03-06 11:37:05,Allowed Access,Accepted,guest@pmg.local,165.54,ACESSO INTERNET REDE DE ACESSO,261,Default SNAT IPv4,Port14.29,Port26,172.28.185.123,172.25.242.76,35743,23030.0,ICMP,0
2025-03-06 11:36:43,Allowed Access,Allowed,guest@pmg.local,238.32,REDE EDUCACIONAL,182,Custom SNAT,Port31.66,Port12,172.17.59.170,172.21.81.210,15006,80.0,ICMP,0
2025-03-06 11:37:18,Allowed Access,Allowed,admin@pmg.local,143.73,REDE CONVIDADO,276,Default SNAT IPv4,Port47.32,Port12,192.168.109.67,10.107.65.32,36689,110.0,ICMP,0
2025-03-06 11:36:03,Session Log,Allowed,admin@pmg.local,87.7,ACESSO À REDE WI-FI,265,Default SNAT IPv4,Port8.42,Port23,10.244.233.252,10.68.5.140,60181,5888.0,ICMP,0
2025-03-06 11:37:17,Session Log,Allowed,scanner@iot.local,245.26,VPN CORPORATIVA,245,Redirecionamento SNAT,Port38.81,Port29,172.23.111.20,172.22.32.18,26991,110.0,TCP,1
2025-03-06 11:36:11,Firewall Rule,Allowed,guest@pmg.local,89.45,REDE CONVIDADO,75,Redirecionamento SNAT,Port39.71,Port36,10.111.55.43,172.28.48.48,33548,110.0,TCP,1
2025-03-06 11:37:59,Firewall Rule,Allowed,guest@pmg.local,223.64,REDE CONVIDADO,224,Custom SNAT,Port13.8,Port30,192.168.129.1,192.168.91.218,47607,110.0,UDP,1
2025-03-06 11:36:28,Allowed Access,Allowed,vazio@pmg.local,192.55,ACESSO INTERNET REDE DE ACESSO,94,Redirecionamento SNAT,Port15.2,Port43,192.168.16.183,192.168.172.146,34358,8080.0,UDP,1
2025-03-06 11:37:15,Session Log,Allowed,usuario@pmg.local,226.02,TRÁFEGO INTERNO,82,Default SNAT IPv4,Port13.82,Port9,10.60.183.57,192.168.223.243,45924,25.0,TCP,0
2025-03-06 11:37:06,Firewall Rule,Allowed,admin@pmg.local,172.58,TRÁFEGO INTERNO,258,Custom SNAT,Port27.13,Port41,172.27.75.149,10.240.173.10,15781,3389.0,ICMP,0
